"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"33949","318.298874","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","166","841","80","48","47\302\265s","","QoS Data, SN=841, FN=0, Flags=.p.....TC"
"33953","318.309937","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","166","3648","80","112","47\302\265s","","QoS Data, SN=3648, FN=0, Flags=.p....F.C"
"34164","321.481556","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","243","3609","157","48","54\302\265s","","QoS Data, SN=3609, FN=0, Flags=.p.....TC"
"34166","321.481667","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","170","3610","88","48","35\302\265s","","QoS Data, SN=3610, FN=0, Flags=.p.....TC"
"34167","321.481722","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","162","3611","76","48","3\302\265s","","QoS Data, SN=3611, FN=0, Flags=.p.....TC"
"34169","321.502467","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","239","3680","157","112","42\302\265s","","QoS Data, SN=3680, FN=0, Flags=.p....F.C"
"34170","321.502522","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","3681","88","112","8\302\265s","","QoS Data, SN=3681, FN=0, Flags=.p....F.C"
"34171","321.502577","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","162","3682","76","112","3\302\265s","","QoS Data, SN=3682, FN=0, Flags=.p....F.C"
"35262","323.518760","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","178","3613","92","48","51\302\265s","","QoS Data, SN=3613, FN=0, Flags=.p.....TC"
"35273","323.550405","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","4005","92","112","39\302\265s","","QoS Data, SN=4005, FN=0, Flags=.p....F.C"
"35606","324.341280","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","3614","100","48","51\302\265s","","QoS Data, SN=3614, FN=0, Flags=.p.....TC"
"35610","324.380542","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","186","18","100","112","51\302\265s","","QoS Data, SN=18, FN=0, Flags=.p....F.C"
"35620","324.386216","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3615","88","48","47\302\265s","","QoS Data, SN=3615, FN=0, Flags=.p.....TC"
"35630","324.420126","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","19","88","112","47\302\265s","","QoS Data, SN=19, FN=0, Flags=.p....F.C"
"35634","324.421413","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3616","88","48","47\302\265s","","QoS Data, SN=3616, FN=0, Flags=.p.....TC"
"35645","324.438147","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","260","3617","178","48","42\302\265s","","QoS Data, SN=3617, FN=0, Flags=.p..R..TC"
"35646","324.438247","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","1598","3618","1516","48","87\302\265s","","QoS Data, SN=3618, FN=0, Flags=.p..R..TC"
"35647","324.438304","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","184","3619","98","48","7\302\265s","","QoS Data, SN=3619, FN=0, Flags=.p..R..TC"
"35649","324.441913","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","20","88","112","35\302\265s","","QoS Data, SN=20, FN=0, Flags=.p....F.C"
"35650","324.441969","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","260","21","178","112","11\302\265s","","QoS Data, SN=21, FN=0, Flags=.p....F.C"
"35651","324.442062","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","1602","22","1516","112","86\302\265s","","QoS Data, SN=22, FN=0, Flags=.p....F.C"
"35660","324.469810","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","184","23","98","112","51\302\265s","","QoS Data, SN=23, FN=0, Flags=.p....F.C"
"35670","324.478588","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","303","3620","217","48","54\302\265s","","QoS Data, SN=3620, FN=0, Flags=.p.....TC"
"35674","324.510095","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","303","24","217","112","54\302\265s","","QoS Data, SN=24, FN=0, Flags=.p....F.C"
"35704","324.538510","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3621","88","48","47\302\265s","","QoS Data, SN=3621, FN=0, Flags=.p.....TC"
"35706","324.538931","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","214","25","132","112","39\302\265s","","QoS Data, SN=25, FN=0, Flags=.p....F.C"
"35708","324.539045","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","27","88","112","7\302\265s","","QoS Data, SN=27, FN=0, Flags=.p....F.C"
"35720","324.547072","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3622","88","48","47\302\265s","","QoS Data, SN=3622, FN=0, Flags=.p.....TC"
"35735","324.589503","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","180","3624","94","48","51\302\265s","","QoS Data, SN=3624, FN=0, Flags=.p.....TC"
"35751","324.614286","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","3625","173","48","54\302\265s","","QoS Data, SN=3625, FN=0, Flags=.p.....TC"
"35755","324.633129","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","255","31","173","112","42\302\265s","","QoS Data, SN=31, FN=0, Flags=.p....F.C"
"35776","324.691672","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3626","88","48","47\302\265s","","QoS Data, SN=3626, FN=0, Flags=.p.....TC"
"35782","324.702007","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","243","3627","157","48","54\302\265s","","QoS Data, SN=3627, FN=0, Flags=.p.....TC"
"35785","324.703801","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","33","88","112","35\302\265s","","QoS Data, SN=33, FN=0, Flags=.p....F.C"
"35786","324.703859","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","243","34","157","112","11\302\265s","","QoS Data, SN=34, FN=0, Flags=.p....F.C"
"35826","324.853241","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3628","88","48","47\302\265s","","QoS Data, SN=3628, FN=0, Flags=.p.....TC"
"35830","324.855399","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","275","3629","189","48","54\302\265s","","QoS Data, SN=3629, FN=0, Flags=.p.....TC"
"35834","324.858725","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","40","88","112","35\302\265s","","QoS Data, SN=40, FN=0, Flags=.p....F.C"
"35835","324.858790","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","275","41","189","112","11\302\265s","","QoS Data, SN=41, FN=0, Flags=.p....F.C"
"35853","324.873802","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3630","88","48","47\302\265s","","QoS Data, SN=3630, FN=0, Flags=.p.....TC"
"35860","324.885802","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","339","3631","253","48","58\302\265s","","QoS Data, SN=3631, FN=0, Flags=.p.....TC"
"35862","324.886266","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","42","88","112","35\302\265s","","QoS Data, SN=42, FN=0, Flags=.p....F.C"
"35863","324.886324","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","339","43","253","112","14\302\265s","","QoS Data, SN=43, FN=0, Flags=.p....F.C"
"35896","325.156956","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3632","88","48","47\302\265s","","QoS Data, SN=3632, FN=0, Flags=.p.....TC"
"35961","325.570283","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","170","3634","88","48","35\302\265s","","QoS Data, SN=3634, FN=0, Flags=.p.....TC"
"35962","325.570339","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","3635","100","48","7\302\265s","","QoS Data, SN=3635, FN=0, Flags=.p.....TC"
"35964","325.571373","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","51","88","112","35\302\265s","","QoS Data, SN=51, FN=0, Flags=.p....F.C"
"35965","325.571431","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","186","52","100","112","7\302\265s","","QoS Data, SN=52, FN=0, Flags=.p....F.C"
"35990","325.604090","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","275","3636","189","48","54\302\265s","","QoS Data, SN=3636, FN=0, Flags=.p.....TC"
"35993","325.635637","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","275","57","189","112","54\302\265s","","QoS Data, SN=57, FN=0, Flags=.p....F.C"
"36061","325.836169","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3637","88","48","47\302\265s","","QoS Data, SN=3637, FN=0, Flags=.p.....TC"
"36066","325.837992","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","77","88","112","7\302\265s","","QoS Data, SN=77, FN=0, Flags=.p....F.C"
"36070","325.848572","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","3638","173","48","54\302\265s","","QoS Data, SN=3638, FN=0, Flags=.p.....TC"
"36073","325.880534","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","78","173","112","54\302\265s","","QoS Data, SN=78, FN=0, Flags=.p....F.C"
"36090","325.900519","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3639","88","48","47\302\265s","","QoS Data, SN=3639, FN=0, Flags=.p.....TC"
"36098","325.910879","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","579","3640","493","48","72\302\265s","","QoS Data, SN=3640, FN=0, Flags=.p.....TC"
"36100","325.915410","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","79","88","112","35\302\265s","","QoS Data, SN=79, FN=0, Flags=.p....F.C"
"36101","325.915467","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","579","80","493","112","29\302\265s","","QoS Data, SN=80, FN=0, Flags=.p....F.C"
"36250","326.301748","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3641","88","48","47\302\265s","","QoS Data, SN=3641, FN=0, Flags=.p.....TC"
"36252","326.301861","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","3642","173","48","54\302\265s","","QoS Data, SN=3642, FN=0, Flags=.p.....TC"
"36254","326.302744","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","134","88","112","35\302\265s","","QoS Data, SN=134, FN=0, Flags=.p....F.C"
"36255","326.302801","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","135","173","112","11\302\265s","","QoS Data, SN=135, FN=0, Flags=.p....F.C"
"36263","326.309857","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","186","3643","100","48","51\302\265s","","QoS Data, SN=3643, FN=0, Flags=.p.....TC"
"36277","326.337088","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3644","88","48","47\302\265s","","QoS Data, SN=3644, FN=0, Flags=.p.....TC"
"36281","326.339685","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3645","205","48","54\302\265s","","QoS Data, SN=3645, FN=0, Flags=.p.....TC"
"36283","326.339843","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","182","136","100","112","39\302\265s","","QoS Data, SN=136, FN=0, Flags=.p..R.F.C"
"36284","326.339902","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","137","88","112","7\302\265s","","QoS Data, SN=137, FN=0, Flags=.p..R.F.C"
"36290","326.373930","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","138","205","112","54\302\265s","","QoS Data, SN=138, FN=0, Flags=.p....F.C"
"36386","328.547906","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3646","88","48","47\302\265s","","QoS Data, SN=3646, FN=0, Flags=.p.....TC"
"36389","328.549303","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","152","88","112","7\302\265s","","QoS Data, SN=152, FN=0, Flags=.p....F.C"
"36400","328.553361","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3647","205","48","54\302\265s","","QoS Data, SN=3647, FN=0, Flags=.p.....TC"
"36407","328.585853","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","153","205","112","54\302\265s","","QoS Data, SN=153, FN=0, Flags=.p....F.C"
"36522","330.689359","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3648","88","48","47\302\265s","","QoS Data, SN=3648, FN=0, Flags=.p.....TC"
"36528","330.695630","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3649","205","48","54\302\265s","","QoS Data, SN=3649, FN=0, Flags=.p.....TC"
"36531","330.701720","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","166","88","112","35\302\265s","","QoS Data, SN=166, FN=0, Flags=.p....F.C"
"36532","330.701778","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","167","205","112","11\302\265s","","QoS Data, SN=167, FN=0, Flags=.p....F.C"
"36582","332.841511","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3650","88","48","47\302\265s","","QoS Data, SN=3650, FN=0, Flags=.p.....TC"
"36588","332.845207","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3651","205","48","54\302\265s","","QoS Data, SN=3651, FN=0, Flags=.p.....TC"
"36590","332.846204","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","171","88","112","35\302\265s","","QoS Data, SN=171, FN=0, Flags=.p....F.C"
"36591","332.846262","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","172","205","112","11\302\265s","","QoS Data, SN=172, FN=0, Flags=.p....F.C"
"36719","334.890910","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3652","88","48","47\302\265s","","QoS Data, SN=3652, FN=0, Flags=.p.....TC"
"36723","334.893794","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","193","88","112","47\302\265s","","QoS Data, SN=193, FN=0, Flags=.p....F.C"
"36727","334.897482","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3653","205","48","56\302\265s","","QoS Data, SN=3653, FN=0, Flags=.p.....TC"
"36730","334.902951","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","194","205","112","54\302\265s","","QoS Data, SN=194, FN=0, Flags=.p....F.C"
"36769","335.750016","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","843","88","48","48\302\265s","","QoS Data, SN=843, FN=0, Flags=.p.....TC"
"36776","335.823215","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","199","88","112","47\302\265s","","QoS Data, SN=199, FN=0, Flags=.p....F.C"
"36837","337.044571","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3654","88","48","48\302\265s","","QoS Data, SN=3654, FN=0, Flags=.p.....TC"
"36839","337.044733","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3655","205","48","56\302\265s","","QoS Data, SN=3655, FN=0, Flags=.p.....TC"
"36841","337.045069","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","206","88","112","35\302\265s","","QoS Data, SN=206, FN=0, Flags=.p....F.C"
"36843","337.045127","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","207","205","112","11\302\265s","","QoS Data, SN=207, FN=0, Flags=.p....F.C"
"37005","339.191839","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3656","88","48","48\302\265s","","QoS Data, SN=3656, FN=0, Flags=.p.....TC"
"37009","339.197360","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3657","205","48","56\302\265s","","QoS Data, SN=3657, FN=0, Flags=.p.....TC"
"37013","339.200233","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","234","88","112","35\302\265s","","QoS Data, SN=234, FN=0, Flags=.p....F.C"
"37014","339.200291","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","235","205","112","11\302\265s","","QoS Data, SN=235, FN=0, Flags=.p....F.C"
"37119","341.464540","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3658","88","48","56\302\265s","","QoS Data, SN=3658, FN=0, Flags=.p.....TC"
"37121","341.464727","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3659","205","48","56\302\265s","","QoS Data, SN=3659, FN=0, Flags=.p.....TC"
"37123","341.465585","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","249","88","112","35\302\265s","","QoS Data, SN=249, FN=0, Flags=.p....F.C"
"37124","341.465645","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","250","205","112","11\302\265s","","QoS Data, SN=250, FN=0, Flags=.p....F.C"
"37134","341.469037","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","166","844","80","48","48\302\265s","","QoS Data, SN=844, FN=0, Flags=.p.....TC"
"37148","341.501799","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","166","251","80","112","47\302\265s","","QoS Data, SN=251, FN=0, Flags=.p....F.C"
"37273","343.598621","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3661","88","48","48\302\265s","","QoS Data, SN=3661, FN=0, Flags=.p.....TC"
"37279","343.605038","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3662","205","48","54\302\265s","","QoS Data, SN=3662, FN=0, Flags=.p.....TC"
"37281","343.606975","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","271","88","112","35\302\265s","","QoS Data, SN=271, FN=0, Flags=.p....F.C"
"37282","343.607030","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","272","205","112","11\302\265s","","QoS Data, SN=272, FN=0, Flags=.p....F.C"
"37494","345.752564","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3663","88","48","47\302\265s","","QoS Data, SN=3663, FN=0, Flags=.p.....TC"
"37496","345.752677","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3664","205","48","54\302\265s","","QoS Data, SN=3664, FN=0, Flags=.p.....TC"
"37499","345.753375","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","307","88","112","7\302\265s","","QoS Data, SN=307, FN=0, Flags=.p....F.C"
"37502","345.770984","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","308","205","112","54\302\265s","","QoS Data, SN=308, FN=0, Flags=.p....F.C"
"37607","347.892025","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","174","3665","88","48","47\302\265s","","QoS Data, SN=3665, FN=0, Flags=.p.....TC"
"37611","347.896750","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","291","3666","205","48","54\302\265s","","QoS Data, SN=3666, FN=0, Flags=.p.....TC"
"37620","347.907947","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","174","320","88","112","47\302\265s","","QoS Data, SN=320, FN=0, Flags=.p....F.C"
"37622","347.908101","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","291","321","205","112","54\302\265s","","QoS Data, SN=321, FN=0, Flags=.p....F.C"
"37643","347.935027","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","170","3667","88","48","35\302\265s","","QoS Data, SN=3667, FN=0, Flags=.p.....TC"
"37644","347.935084","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","802.11","259","3668","173","48","11\302\265s","","QoS Data, SN=3668, FN=0, Flags=.p.....TC"
"37646","347.936171","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","170","323","88","112","35\302\265s","","QoS Data, SN=323, FN=0, Flags=.p....F.C"
"37647","347.936229","90:9c:4a:c8:5e:86","78:44:76:db:82:78","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","802.11","259","324","173","112","11\302\265s","","QoS Data, SN=324, FN=0, Flags=.p....F.C"
