"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"40056","292.540717","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1498","802.11 Block Ack, Flags=........C"
"40068","292.551965","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1499","802.11 Block Ack, Flags=........C"
"40095","292.657865","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1500","802.11 Block Ack, Flags=........C"
"40102","292.663596","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1501","802.11 Block Ack, Flags=........C"
"40123","292.766918","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1502","802.11 Block Ack, Flags=........C"
"40127","292.770894","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1503","802.11 Block Ack, Flags=........C"
"40144","292.979005","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1504","802.11 Block Ack, Flags=........C"
"40154","293.161655","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1505","802.11 Block Ack, Flags=........C"
"40166","293.193210","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1506","802.11 Block Ack, Flags=........C"
"40195","293.408732","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1507","802.11 Block Ack, Flags=........C"
"40216","293.619015","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1508","802.11 Block Ack, Flags=........C"
"40227","293.724931","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1509","802.11 Block Ack, Flags=........C"
"40230","293.729913","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1510","802.11 Block Ack, Flags=........C"
"40232","293.730071","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1511","802.11 Block Ack, Flags=........C"
"40239","293.738551","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1512","802.11 Block Ack, Flags=........C"
"40246","293.761865","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1513","802.11 Block Ack, Flags=........C"
"40256","293.830976","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1514","802.11 Block Ack, Flags=........C"
"40282","294.246465","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1515","802.11 Block Ack, Flags=........C"
"40312","294.688547","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1516","802.11 Block Ack, Flags=........C"
"40328","294.705966","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1517","802.11 Block Ack, Flags=........C"
"40335","294.711660","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1518","802.11 Block Ack, Flags=........C"
"40376","295.008409","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1519","802.11 Block Ack, Flags=........C"
"40389","295.058408","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1520","802.11 Block Ack, Flags=........C"
"40420","295.530621","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1521","802.11 Block Ack, Flags=........C"
"40466","296.674540","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1522","802.11 Block Ack, Flags=........C"
"40490","296.855566","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1523","802.11 Block Ack, Flags=........C"
"40496","296.861769","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1524","802.11 Block Ack, Flags=........C"
"40532","297.464875","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1525","802.11 Block Ack, Flags=........C"
"40548","297.673511","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1526","802.11 Block Ack, Flags=........C"
"40562","297.881429","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1527","802.11 Block Ack, Flags=........C"
"40573","298.093853","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1528","802.11 Block Ack, Flags=........C"
"40584","298.306564","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1529","802.11 Block Ack, Flags=........C"
"40604","298.452823","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1530","802.11 Block Ack, Flags=........C"
"40622","298.517949","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1531","802.11 Block Ack, Flags=........C"
"40644","298.723533","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1532","802.11 Block Ack, Flags=........C"
"40647","298.725428","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1533","802.11 Block Ack, Flags=........C"
"40650","298.728049","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1534","802.11 Block Ack, Flags=........C"
"40653","298.728255","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1535","802.11 Block Ack, Flags=........C"
"40664","298.757362","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1536","802.11 Block Ack, Flags=........C"
"40670","298.760772","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1537","802.11 Block Ack, Flags=........C"
"40694","298.902729","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1538","802.11 Block Ack, Flags=........C"
"40701","298.905113","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1539","802.11 Block Ack, Flags=........C"
"40723","298.918337","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1540","802.11 Block Ack, Flags=........C"
"40729","298.929084","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1541","802.11 Block Ack, Flags=........C"
"40749","298.938004","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1542","802.11 Block Ack, Flags=........C"
"40755","298.940588","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1543","802.11 Block Ack, Flags=........C"
"40783","298.959534","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1544","802.11 Block Ack, Flags=........C"
"40790","298.960382","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1545","802.11 Block Ack, Flags=........C"
"40812","299.129405","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1546","802.11 Block Ack, Flags=........C"
"40825","299.133097","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1547","802.11 Block Ack, Flags=........C"
"40828","299.133577","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1548","802.11 Block Ack, Flags=........C"
"40861","299.886760","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1549","802.11 Block Ack, Flags=........C"
"40870","299.944888","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1551","802.11 Block Ack, Flags=........C"
"40916","301.151012","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1552","802.11 Block Ack, Flags=........C"
"40939","301.565350","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1553","802.11 Block Ack, Flags=........C"
"40942","301.567461","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1554","802.11 Block Ack, Flags=........C"
"41051","301.706561","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1555","802.11 Block Ack, Flags=........C"
"41153","302.379693","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1556","802.11 Block Ack, Flags=........C"
"41155","302.379804","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1557","802.11 Block Ack, Flags=........C"
"41179","302.589409","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1558","802.11 Block Ack, Flags=........C"
"41293","302.801280","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1559","802.11 Block Ack, Flags=........C"
"41295","302.801947","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1559","802.11 Block Ack, Flags=........C"
"41512","302.889679","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1560","802.11 Block Ack, Flags=........C"
"41514","302.889790","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1561","802.11 Block Ack, Flags=........C"
"41516","302.889941","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1562","802.11 Block Ack, Flags=........C"
"41519","302.890616","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1563","802.11 Block Ack, Flags=........C"
"41530","302.895390","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1564","802.11 Block Ack, Flags=........C"
"41532","302.895540","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1565","802.11 Block Ack, Flags=........C"
"41539","302.900093","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1566","802.11 Block Ack, Flags=........C"
"41546","302.903480","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1567","802.11 Block Ack, Flags=........C"
"41562","303.013094","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1568","802.11 Block Ack, Flags=........C"
"41565","303.046676","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1569","802.11 Block Ack, Flags=........C"
"41580","303.222902","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1570","802.11 Block Ack, Flags=........C"
"41591","303.433263","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1571","802.11 Block Ack, Flags=........C"
"41602","303.644637","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1572","802.11 Block Ack, Flags=........C"
"41613","303.854113","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1573","802.11 Block Ack, Flags=........C"
"41627","303.951040","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1574","802.11 Block Ack, Flags=........C"
"41629","303.951151","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1575","802.11 Block Ack, Flags=........C"
"41631","303.951301","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1576","802.11 Block Ack, Flags=........C"
"41667","304.262617","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1577","802.11 Block Ack, Flags=........C"
"41673","304.450304","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1578","802.11 Block Ack, Flags=........C"
"41675","304.450415","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1579","802.11 Block Ack, Flags=........C"
"41758","304.812102","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1580","802.11 Block Ack, Flags=........C"
"41854","305.103186","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1581","802.11 Block Ack, Flags=........C"
"41861","305.116251","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1582","802.11 Block Ack, Flags=........C"
"41872","305.130922","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1583","802.11 Block Ack, Flags=........C"
"41878","305.248892","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1584","802.11 Block Ack, Flags=........C"
"41898","305.326687","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1585","802.11 Block Ack, Flags=........C"
"41909","305.357519","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1586","802.11 Block Ack, Flags=........C"
"41969","305.538889","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1587","802.11 Block Ack, Flags=........C"
"42016","305.750121","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1588","802.11 Block Ack, Flags=........C"
"42045","305.880443","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1589","802.11 Block Ack, Flags=........C"
"42057","305.912447","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1590","802.11 Block Ack, Flags=........C"
"42059","305.912596","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1592","802.11 Block Ack, Flags=........C"
"42084","305.915245","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1593","802.11 Block Ack, Flags=........C"
"42094","305.946321","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1594","802.11 Block Ack, Flags=........C"
"42096","305.946431","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1596","802.11 Block Ack, Flags=........C"
"42111","305.949118","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1597","802.11 Block Ack, Flags=........C"
"42127","305.961461","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1598","802.11 Block Ack, Flags=........C"
"42130","305.962161","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1601","802.11 Block Ack, Flags=........C"
"42147","305.996419","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1602","802.11 Block Ack, Flags=........C"
"42167","306.031153","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1603","802.11 Block Ack, Flags=........C"
"42182","306.068370","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1604","802.11 Block Ack, Flags=........C"
"42189","306.070547","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1605","802.11 Block Ack, Flags=........C"
"42199","306.102322","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1606","802.11 Block Ack, Flags=........C"
"42202","306.102489","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1607","802.11 Block Ack, Flags=........C"
"42214","306.106326","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1609","802.11 Block Ack, Flags=........C"
"42223","306.138046","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1610","802.11 Block Ack, Flags=........C"
"42226","306.145996","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1611","802.11 Block Ack, Flags=........C"
"42241","306.186699","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1612","802.11 Block Ack, Flags=........C"
"42249","306.191069","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1613","802.11 Block Ack, Flags=........C"
"42260","306.196467","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1615","802.11 Block Ack, Flags=........C"
"42283","306.340709","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1616","802.11 Block Ack, Flags=........C"
"42290","306.346218","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1617","802.11 Block Ack, Flags=........C"
"42311","306.380720","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1618","802.11 Block Ack, Flags=........C"
"42318","306.386360","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1619","802.11 Block Ack, Flags=........C"
"42332","306.418648","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1620","802.11 Block Ack, Flags=........C"
"42348","306.498533","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1621","802.11 Block Ack, Flags=........C"
"42355","306.505033","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1622","802.11 Block Ack, Flags=........C"
"42384","306.679770","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1623","802.11 Block Ack, Flags=........C"
"42589","306.717572","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1624","802.11 Block Ack, Flags=........C"
"42857","306.744451","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1625","802.11 Block Ack, Flags=........C"
"44700","306.926768","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1626","802.11 Block Ack, Flags=........C"
"44877","306.938055","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1628","802.11 Block Ack, Flags=........C"
"45047","306.949450","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1629","802.11 Block Ack, Flags=........C"
"45756","307.004229","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1630","802.11 Block Ack, Flags=........C"
"46041","307.022707","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1631","802.11 Block Ack, Flags=........C"
"47813","307.162452","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1632","802.11 Block Ack, Flags=........C"
"47815","307.162563","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1633","802.11 Block Ack, Flags=........C"
"48593","307.225283","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1634","802.11 Block Ack, Flags=........C"
"55559","307.804693","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1636","802.11 Block Ack, Flags=........C"
"63118","309.297707","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1637","802.11 Block Ack, Flags=........C"
"63129","309.311100","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1641","802.11 Block Ack, Flags=........C"
"63145","309.353708","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1642","802.11 Block Ack, Flags=........C"
"63152","309.356270","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1643","802.11 Block Ack, Flags=........C"
"63154","309.357006","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1643","802.11 Block Ack, Flags=........C"
"63179","309.417464","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1644","802.11 Block Ack, Flags=........C"
"63206","309.929451","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1645","802.11 Block Ack, Flags=........C"
"63213","309.948201","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1646","802.11 Block Ack, Flags=........C"
"63218","309.954684","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1647","802.11 Block Ack, Flags=........C"
"63230","309.989011","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1649","802.11 Block Ack, Flags=........C"
"63234","310.066071","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1650","802.11 Block Ack, Flags=........C"
"63265","310.777499","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1651","802.11 Block Ack, Flags=........C"
"63312","311.503741","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1652","802.11 Block Ack, Flags=........C"
"63320","311.507519","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1653","802.11 Block Ack, Flags=........C"
"63361","312.647289","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1654","802.11 Block Ack, Flags=........C"
"63381","313.135472","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1655","802.11 Block Ack, Flags=........C"
"63395","313.287677","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1656","802.11 Block Ack, Flags=........C"
"63406","313.310909","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1657","802.11 Block Ack, Flags=........C"
"63417","313.322626","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1658","802.11 Block Ack, Flags=........C"
"63419","313.322738","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1659","802.11 Block Ack, Flags=........C"
"63431","313.340058","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1660","802.11 Block Ack, Flags=........C"
"63439","313.350556","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1661","802.11 Block Ack, Flags=........C"
"63442","313.403656","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1662","802.11 Block Ack, Flags=........C"
"63449","313.405121","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1663","802.11 Block Ack, Flags=........C"
"63465","313.415794","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1664","802.11 Block Ack, Flags=........C"
"63468","313.415964","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1665","802.11 Block Ack, Flags=........C"
"63473","313.469504","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1667","802.11 Block Ack, Flags=........C"
"63486","313.482644","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1668","802.11 Block Ack, Flags=........C"
"63489","313.484098","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1669","802.11 Block Ack, Flags=........C"
"63507","313.522834","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","28","68\302\265s","1670","802.11 Block Ack, Flags=........C"
"63516","313.601442","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1671","802.11 Block Ack, Flags=........C"
"63527","313.614836","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1672","802.11 Block Ack, Flags=........C"
"63541","313.659382","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1673","802.11 Block Ack, Flags=........C"
"63550","313.666048","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1674","802.11 Block Ack, Flags=........C"
"63560","313.710074","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1675","802.11 Block Ack, Flags=........C"
"63562","313.710185","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1676","802.11 Block Ack, Flags=........C"
"63569","313.713399","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1677","802.11 Block Ack, Flags=........C"
"63571","313.713510","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1678","802.11 Block Ack, Flags=........C"
"63578","313.733242","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1679","802.11 Block Ack, Flags=........C"
"63598","313.759070","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1680","802.11 Block Ack, Flags=........C"
"63601","313.762750","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1681","802.11 Block Ack, Flags=........C"
"63608","313.764788","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1682","802.11 Block Ack, Flags=........C"
"63615","313.774645","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1683","802.11 Block Ack, Flags=........C"
"63617","313.774756","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1684","802.11 Block Ack, Flags=........C"
"63625","313.790540","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1685","802.11 Block Ack, Flags=........C"
"63632","313.801804","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1686","802.11 Block Ack, Flags=........C"
"63642","313.877456","","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","","802.11","57","","","64","32\302\265s","1687","802.11 Block Ack, Flags=........C"
