"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Duration","Starting Sequence Number","Info"
"67303","337.326700","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2497","88","48","47\302\265s","","QoS Data, SN=2497, FN=0, Flags=.p.....TC"
"67305","337.328389","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2670","88","112","47\302\265s","","QoS Data, SN=2670, FN=0, Flags=.p....F.C"
"67332","337.550657","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","547","2502","461","48","69\302\265s","","QoS Data, SN=2502, FN=0, Flags=.p.....TC"
"67341","337.607076","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","2671","461","112","69\302\265s","","QoS Data, SN=2671, FN=0, Flags=.p....F.C"
"67362","337.627120","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2504","88","48","47\302\265s","","QoS Data, SN=2504, FN=0, Flags=.p.....TC"
"67364","337.628810","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2672","88","112","47\302\265s","","QoS Data, SN=2672, FN=0, Flags=.p....F.C"
"67369","337.637898","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","275","2505","189","48","54\302\265s","","QoS Data, SN=2505, FN=0, Flags=.p.....TC"
"67371","337.639538","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2673","189","112","54\302\265s","","QoS Data, SN=2673, FN=0, Flags=.p....F.C"
"67390","337.650377","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2506","88","48","47\302\265s","","QoS Data, SN=2506, FN=0, Flags=.p.....TC"
"67392","337.652008","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2674","88","112","47\302\265s","","QoS Data, SN=2674, FN=0, Flags=.p....F.C"
"67444","337.877617","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2510","173","48","54\302\265s","","QoS Data, SN=2510, FN=0, Flags=.p.....TC"
"67449","337.914308","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2675","173","112","54\302\265s","","QoS Data, SN=2675, FN=0, Flags=.p....F.C"
"67468","337.925477","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2511","88","48","47\302\265s","","QoS Data, SN=2511, FN=0, Flags=.p.....TC"
"67470","337.927185","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2676","88","112","47\302\265s","","QoS Data, SN=2676, FN=0, Flags=.p....F.C"
"67475","337.932073","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2512","173","48","54\302\265s","","QoS Data, SN=2512, FN=0, Flags=.p.....TC"
"67477","337.933748","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2677","173","112","54\302\265s","","QoS Data, SN=2677, FN=0, Flags=.p....F.C"
"67496","337.940636","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2513","88","48","47\302\265s","","QoS Data, SN=2513, FN=0, Flags=.p.....TC"
"67498","337.942290","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2678","88","112","47\302\265s","","QoS Data, SN=2678, FN=0, Flags=.p....F.C"
"67707","339.963288","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2534","173","48","54\302\265s","","QoS Data, SN=2534, FN=0, Flags=.p.....TC"
"67722","340.151135","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2536","173","48","54\302\265s","","QoS Data, SN=2536, FN=0, Flags=.p.....TC"
"67727","340.166928","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2679","173","112","54\302\265s","","QoS Data, SN=2679, FN=0, Flags=.p....F.C"
"67729","340.167041","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2680","173","112","54\302\265s","","QoS Data, SN=2680, FN=0, Flags=.p....F.C"
"67752","340.176803","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2537","88","48","47\302\265s","","QoS Data, SN=2537, FN=0, Flags=.p.....TC"
"67755","340.178520","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2681","88","112","47\302\265s","","QoS Data, SN=2681, FN=0, Flags=.p....F.C"
"67857","342.209747","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2542","173","48","54\302\265s","","QoS Data, SN=2542, FN=0, Flags=.p.....TC"
"67863","342.316163","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2682","173","112","54\302\265s","","QoS Data, SN=2682, FN=0, Flags=.p....F.C"
"67882","342.326438","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2543","88","48","47\302\265s","","QoS Data, SN=2543, FN=0, Flags=.p.....TC"
"67884","342.326587","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2683","88","112","47\302\265s","","QoS Data, SN=2683, FN=0, Flags=.p....F.C"
"68054","344.349927","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2562","173","48","54\302\265s","","QoS Data, SN=2562, FN=0, Flags=.p.....TC"
"68061","344.463862","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2684","173","112","54\302\265s","","QoS Data, SN=2684, FN=0, Flags=.p....F.C"
"68080","344.474430","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2563","88","48","47\302\265s","","QoS Data, SN=2563, FN=0, Flags=.p.....TC"
"68082","344.474796","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2685","88","112","47\302\265s","","QoS Data, SN=2685, FN=0, Flags=.p....F.C"
"68319","346.496238","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2590","173","48","54\302\265s","","QoS Data, SN=2590, FN=0, Flags=.p.....TC"
"68324","346.514133","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2686","173","112","54\302\265s","","QoS Data, SN=2686, FN=0, Flags=.p....F.C"
"68349","346.524760","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2591","88","48","47\302\265s","","QoS Data, SN=2591, FN=0, Flags=.p.....TC"
"68352","346.524999","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2591","88","48","47\302\265s","","QoS Data, SN=2591, FN=0, Flags=.p..R..TC"
"68354","346.525547","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2687","88","112","47\302\265s","","QoS Data, SN=2687, FN=0, Flags=.p....F.C"
"68497","348.549773","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2603","173","48","54\302\265s","","QoS Data, SN=2603, FN=0, Flags=.p.....TC"
"68513","348.664469","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2689","173","112","54\302\265s","","QoS Data, SN=2689, FN=0, Flags=.p....F.C"
"68532","348.674928","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2605","88","48","47\302\265s","","QoS Data, SN=2605, FN=0, Flags=.p.....TC"
"68535","348.677348","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2690","88","112","47\302\265s","","QoS Data, SN=2690, FN=0, Flags=.p....F.C"
"68672","350.696136","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2619","173","48","56\302\265s","","QoS Data, SN=2619, FN=0, Flags=.p.....TC"
"68694","350.914259","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2691","173","112","54\302\265s","","QoS Data, SN=2691, FN=0, Flags=.p....F.C"
"68713","350.923324","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2621","88","48","47\302\265s","","QoS Data, SN=2621, FN=0, Flags=.p.....TC"
"68715","350.923663","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2692","88","112","47\302\265s","","QoS Data, SN=2692, FN=0, Flags=.p....F.C"
"68821","352.944148","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2628","173","48","54\302\265s","","QoS Data, SN=2628, FN=0, Flags=.p.....TC"
"68826","352.965343","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2694","173","112","54\302\265s","","QoS Data, SN=2694, FN=0, Flags=.p....F.C"
"68845","352.975139","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2629","88","48","47\302\265s","","QoS Data, SN=2629, FN=0, Flags=.p.....TC"
"68847","352.975515","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2695","88","112","47\302\265s","","QoS Data, SN=2695, FN=0, Flags=.p....F.C"
"69015","354.989747","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2635","173","48","54\302\265s","","QoS Data, SN=2635, FN=0, Flags=.p.....TC"
"69017","354.990202","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2700","173","112","54\302\265s","","QoS Data, SN=2700, FN=0, Flags=.p....F.C"
"69036","354.994914","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2636","88","48","47\302\265s","","QoS Data, SN=2636, FN=0, Flags=.p.....TC"
"69038","354.995409","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2701","88","112","47\302\265s","","QoS Data, SN=2701, FN=0, Flags=.p....F.C"
"69074","355.234888","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","166","178","80","48","47\302\265s","","QoS Data, SN=178, FN=0, Flags=.p.....TC"
"69076","355.235302","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","166","2702","80","112","47\302\265s","","QoS Data, SN=2702, FN=0, Flags=.p....F.C"
"69195","357.043751","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2648","173","48","54\302\265s","","QoS Data, SN=2648, FN=0, Flags=.p.....TC"
"69202","357.061225","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2703","173","112","54\302\265s","","QoS Data, SN=2703, FN=0, Flags=.p....F.C"
"69221","357.071642","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2649","88","48","47\302\265s","","QoS Data, SN=2649, FN=0, Flags=.p.....TC"
"69227","357.072104","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2704","88","112","47\302\265s","","QoS Data, SN=2704, FN=0, Flags=.p....F.C"
"69297","359.088695","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2652","173","48","54\302\265s","","QoS Data, SN=2652, FN=0, Flags=.p.....TC"
"69314","359.109159","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2705","173","112","54\302\265s","","QoS Data, SN=2705, FN=0, Flags=.p....F.C"
"69333","359.118478","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2654","88","48","47\302\265s","","QoS Data, SN=2654, FN=0, Flags=.p.....TC"
"69335","359.118946","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2706","88","112","47\302\265s","","QoS Data, SN=2706, FN=0, Flags=.p....F.C"
"69341","359.127028","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2655","173","48","54\302\265s","","QoS Data, SN=2655, FN=0, Flags=.p.....TC"
"69343","359.129342","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2707","173","112","54\302\265s","","QoS Data, SN=2707, FN=0, Flags=.p....F.C"
"69365","359.137062","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2656","88","48","47\302\265s","","QoS Data, SN=2656, FN=0, Flags=.p.....TC"
"69367","359.137217","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2708","88","112","47\302\265s","","QoS Data, SN=2708, FN=0, Flags=.p....F.C"
"69372","359.143506","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2657","173","48","54\302\265s","","QoS Data, SN=2657, FN=0, Flags=.p.....TC"
"69374","359.143661","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2709","173","112","54\302\265s","","QoS Data, SN=2709, FN=0, Flags=.p....F.C"
"69394","359.151605","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2658","88","48","47\302\265s","","QoS Data, SN=2658, FN=0, Flags=.p.....TC"
"69396","359.151763","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2710","88","112","47\302\265s","","QoS Data, SN=2710, FN=0, Flags=.p....F.C"
"69401","359.169592","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","243","2659","157","48","54\302\265s","","QoS Data, SN=2659, FN=0, Flags=.p.....TC"
"69405","359.169910","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2660","88","48","47\302\265s","","QoS Data, SN=2660, FN=0, Flags=.p.....TC"
"69407","359.170063","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","243","2711","157","112","54\302\265s","","QoS Data, SN=2711, FN=0, Flags=.p....F.C"
"69410","359.170378","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2712","88","112","47\302\265s","","QoS Data, SN=2712, FN=0, Flags=.p....F.C"
"69791","364.091582","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","180","88","48","47\302\265s","","QoS Data, SN=180, FN=0, Flags=.p.....TC"
"69797","364.141983","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2713","88","112","47\302\265s","","QoS Data, SN=2713, FN=0, Flags=.p....F.C"
"69827","364.162934","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","2143","76","48","47\302\265s","","QoS Data, SN=2143, FN=0, Flags=.p.....TC"
"69832","364.163489","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","162","2144","76","48","47\302\265s","","QoS Data, SN=2144, FN=0, Flags=.p.....TC"
"69834","364.163839","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","2714","76","112","47\302\265s","","QoS Data, SN=2714, FN=0, Flags=.p..R.F.C"
"69836","364.163956","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","2715","76","112","47\302\265s","","QoS Data, SN=2715, FN=0, Flags=.p....F.C"
"69971","365.556207","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","33:33:00:00:00:01","802.11","160","2702","74","48","47\302\265s","","QoS Data, SN=2702, FN=0, Flags=.p.....TC"
"69983","365.658411","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","328","74","0","272\302\265s","","Data, SN=328, FN=0, Flags=.p....F.C"
"70050","366.311397","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","186","2709","100","48","51\302\265s","","QoS Data, SN=2709, FN=0, Flags=.p.....TC"
"70056","366.379338","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","186","2717","100","112","51\302\265s","","QoS Data, SN=2717, FN=0, Flags=.p....F.C"
"70068","366.383820","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2710","88","48","47\302\265s","","QoS Data, SN=2710, FN=0, Flags=.p.....TC"
"70070","366.384332","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2718","88","112","47\302\265s","","QoS Data, SN=2718, FN=0, Flags=.p....F.C"
"70084","366.423992","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","376","2711","290","48","62\302\265s","","QoS Data, SN=2711, FN=0, Flags=.p.....TC"
"70086","366.424473","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","376","2719","290","112","62\302\265s","","QoS Data, SN=2719, FN=0, Flags=.p....F.C"
"70112","366.439067","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2712","88","48","47\302\265s","","QoS Data, SN=2712, FN=0, Flags=.p.....TC"
"70116","366.439377","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2713","88","48","47\302\265s","","QoS Data, SN=2713, FN=0, Flags=.p.....TC"
"70118","366.439531","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2720","88","112","47\302\265s","","QoS Data, SN=2720, FN=0, Flags=.p....F.C"
"70121","366.439941","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2721","88","112","47\302\265s","","QoS Data, SN=2721, FN=0, Flags=.p....F.C"
"70122","366.440420","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2721","88","112","47\302\265s","","QoS Data, SN=2721, FN=0, Flags=.p..R.F.C"
"70138","366.444088","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2715","88","48","47\302\265s","","QoS Data, SN=2715, FN=0, Flags=.p.....TC"
"70140","366.444246","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2722","88","112","47\302\265s","","QoS Data, SN=2722, FN=0, Flags=.p....F.C"
"70150","366.494443","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","216","2716","130","48","51\302\265s","","QoS Data, SN=2716, FN=0, Flags=.p.....TC"
"70152","366.494886","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","216","2723","130","112","51\302\265s","","QoS Data, SN=2723, FN=0, Flags=.p....F.C"
"70164","366.502803","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","180","2717","94","48","51\302\265s","","QoS Data, SN=2717, FN=0, Flags=.p.....TC"
"70166","366.502960","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","180","2724","94","112","51\302\265s","","QoS Data, SN=2724, FN=0, Flags=.p....F.C"
"70178","366.508630","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2718","173","48","54\302\265s","","QoS Data, SN=2718, FN=0, Flags=.p.....TC"
"70180","366.508787","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2725","173","112","54\302\265s","","QoS Data, SN=2725, FN=0, Flags=.p....F.C"
"70201","366.514095","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2719","88","48","47\302\265s","","QoS Data, SN=2719, FN=0, Flags=.p.....TC"
"70203","366.514486","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2726","88","112","47\302\265s","","QoS Data, SN=2726, FN=0, Flags=.p....F.C"
"70215","366.517937","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2720","88","48","47\302\265s","","QoS Data, SN=2720, FN=0, Flags=.p.....TC"
"70217","366.518093","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2727","88","112","47\302\265s","","QoS Data, SN=2727, FN=0, Flags=.p....F.C"
"70222","366.568054","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","275","2721","189","48","54\302\265s","","QoS Data, SN=2721, FN=0, Flags=.p.....TC"
"70224","366.568524","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2728","189","112","54\302\265s","","QoS Data, SN=2728, FN=0, Flags=.p....F.C"
"70244","366.585061","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2722","88","48","47\302\265s","","QoS Data, SN=2722, FN=0, Flags=.p.....TC"
"70246","366.585430","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2729","88","112","47\302\265s","","QoS Data, SN=2729, FN=0, Flags=.p....F.C"
"70278","366.725494","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2728","173","48","54\302\265s","","QoS Data, SN=2728, FN=0, Flags=.p.....TC"
"70280","366.725650","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2730","173","112","54\302\265s","","QoS Data, SN=2730, FN=0, Flags=.p....F.C"
"70322","366.738761","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","174","2732","88","48","47\302\265s","","QoS Data, SN=2732, FN=0, Flags=.p.....TC"
"70327","366.743758","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2731","88","112","47\302\265s","","QoS Data, SN=2731, FN=0, Flags=.p....F.C"
"70332","366.751417","f8:ff:c2:53:b6:ab","f8:ff:c2:53:b6:ab","78:44:76:db:82:78","90:9c:4a:c8:5e:86","802.11","259","2734","173","48","54\302\265s","","QoS Data, SN=2734, FN=0, Flags=.p.....TC"
