"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"17825","148.467918","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2707","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2707, FN=0, Flags=.p....F.C"
"17846","148.474714","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2708","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2708, FN=0, Flags=.p....F.C"
"17850","148.477701","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2709","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2709, FN=0, Flags=.p....F.C"
"17872","148.524766","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2710","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2710, FN=0, Flags=.p....F.C"
"18044","150.491228","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2712","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2712, FN=0, Flags=.p....F.C"
"18066","150.504525","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2713","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2713, FN=0, Flags=.p....F.C"
"18214","152.605634","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2714","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2714, FN=0, Flags=.p....F.C"
"18215","152.605841","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2714","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2714, FN=0, Flags=.p..R.F.C"
"18216","152.606510","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2714","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2714, FN=0, Flags=.p..R.F.C"
"18234","152.616302","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2715","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2715, FN=0, Flags=.p....F.C"
"18366","154.653610","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2716","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2716, FN=0, Flags=.p....F.C"
"18387","154.663460","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2717","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2717, FN=0, Flags=.p....F.C"
"18650","156.701544","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2720","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2720, FN=0, Flags=.p....F.C"
"18673","156.710829","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2721","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2721, FN=0, Flags=.p....F.C"
"18852","158.750291","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2722","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2722, FN=0, Flags=.p....F.C"
"18871","158.760432","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2723","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2723, FN=0, Flags=.p....F.C"
"18875","158.763956","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2724","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2724, FN=0, Flags=.p....F.C"
"18895","158.776955","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2725","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2725, FN=0, Flags=.p....F.C"
"18916","158.792536","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","243","2726","157","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2726, FN=0, Flags=.p....F.C"
"18919","158.792758","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2727","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2727, FN=0, Flags=.p....F.C"
"18920","158.792990","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2727","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2727, FN=0, Flags=.p..R.F.C"
"19170","161.760766","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","166","2732","80","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2732, FN=0, Flags=.p....F.C"
"19334","163.796580","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","2734","76","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2734, FN=0, Flags=.p....F.C"
"19338","163.797423","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","162","2735","76","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2735, FN=0, Flags=.p....F.C"
"19549","166.630420","20:16:b9:9c:1d:b9","78:44:76:db:82:78","33:33:00:00:00:01","33:33:00:00:00:01","802.11","135","2666","74","0","","Data","","Data, SN=2666, FN=0, Flags=.p....F.C"
"19606","167.043972","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","182","2737","96","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2737, FN=0, Flags=.p....F.C"
"19628","167.051703","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2738","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2738, FN=0, Flags=.p....F.C"
"19650","167.072268","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","376","2739","290","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2739, FN=0, Flags=.p....F.C"
"19652","167.073293","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","376","2739","290","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2739, FN=0, Flags=.p..R.F.C"
"19700","167.093260","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2740","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2740, FN=0, Flags=.p....F.C"
"19725","167.120105","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2741","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2741, FN=0, Flags=.p....F.C"
"19743","167.123217","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2742","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2742, FN=0, Flags=.p....F.C"
"19744","167.123761","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2742","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2742, FN=0, Flags=.p..R.F.C"
"19751","167.151601","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","216","2743","130","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2743, FN=0, Flags=.p....F.C"
"19769","167.156782","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","180","2744","94","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2744, FN=0, Flags=.p....F.C"
"19770","167.157347","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","180","2744","94","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2744, FN=0, Flags=.p..R.F.C"
"19788","167.160432","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2745","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2745, FN=0, Flags=.p....F.C"
"19789","167.160527","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2745","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2745, FN=0, Flags=.p..R.F.C"
"19827","167.226753","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2746","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2746, FN=0, Flags=.p....F.C"
"19839","167.229460","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2747","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2747, FN=0, Flags=.p....F.C"
"19840","167.230013","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2747","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2747, FN=0, Flags=.p..R.F.C"
"19841","167.230074","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2747","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2747, FN=0, Flags=.p..R.F.C"
"19842","167.230184","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2747","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2747, FN=0, Flags=.p..R.F.C"
"19847","167.257595","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2748","189","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2748, FN=0, Flags=.p....F.C"
"19848","167.258079","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2748","189","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2748, FN=0, Flags=.p..R.F.C"
"19849","167.258550","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2748","189","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2748, FN=0, Flags=.p..R.F.C"
"19850","167.259006","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2748","189","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2748, FN=0, Flags=.p..R.F.C"
"19873","167.310767","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2749","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2749, FN=0, Flags=.p....F.C"
"19878","167.340777","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2750","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2750, FN=0, Flags=.p....F.C"
"19899","167.349231","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2751","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2751, FN=0, Flags=.p....F.C"
"19903","167.353472","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2752","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2752, FN=0, Flags=.p....F.C"
"19905","167.356434","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2752","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2752, FN=0, Flags=.p..R.F.C"
"19906","167.357086","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2752","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2752, FN=0, Flags=.p..R.F.C"
"19907","167.357329","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2752","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2752, FN=0, Flags=.p..R.F.C"
"19932","167.410651","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2753","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2753, FN=0, Flags=.p....F.C"
"19933","167.411108","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2753","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2753, FN=0, Flags=.p..R.F.C"
"19935","167.411913","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2753","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2753, FN=0, Flags=.p..R.F.C"
"19937","167.412026","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2754","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2754, FN=0, Flags=.p....F.C"
"19958","167.420679","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2755","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2755, FN=0, Flags=.p....F.C"
"19959","167.420939","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2755","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2755, FN=0, Flags=.p..R.F.C"
"19960","167.421426","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2755","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2755, FN=0, Flags=.p..R.F.C"
"19971","167.542185","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","2756","1516","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2756, FN=0, Flags=.p....F.C"
"19972","167.542783","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","2756","1516","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2756, FN=0, Flags=.p..R.F.C"
"19973","167.543359","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","2756","1516","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2756, FN=0, Flags=.p..R.F.C"
"19974","167.544103","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","1602","2756","1516","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2756, FN=0, Flags=.p..R.F.C"
"19976","167.544256","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","2757","185","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2757, FN=0, Flags=.p....F.C"
"19977","167.544313","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","2757","185","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2757, FN=0, Flags=.p..R.F.C"
"19978","167.544422","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","271","2757","185","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2757, FN=0, Flags=.p..R.F.C"
"20005","167.579409","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2758","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2758, FN=0, Flags=.p....F.C"
"20006","167.579926","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2758","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2758, FN=0, Flags=.p..R.F.C"
"20014","167.643837","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","2759","461","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2759, FN=0, Flags=.p....F.C"
"20015","167.643897","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","2759","461","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2759, FN=0, Flags=.p..R.F.C"
"20016","167.644449","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","2759","461","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2759, FN=0, Flags=.p..R.F.C"
"20017","167.644512","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","547","2759","461","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2759, FN=0, Flags=.p..R.F.C"
"20040","167.665251","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2760","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2760, FN=0, Flags=.p....F.C"
"20041","167.666039","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2760","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2760, FN=0, Flags=.p..R.F.C"
"20042","167.666698","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2760","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2760, FN=0, Flags=.p..R.F.C"
"20046","167.670702","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2761","189","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2761, FN=0, Flags=.p....F.C"
"20047","167.671280","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","275","2761","189","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2761, FN=0, Flags=.p..R.F.C"
"20068","167.722590","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2762","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2762, FN=0, Flags=.p....F.C"
"20073","167.734314","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2763","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2763, FN=0, Flags=.p....F.C"
"20074","167.734855","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2763","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2763, FN=0, Flags=.p..R.F.C"
"20075","167.735458","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2763","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2763, FN=0, Flags=.p..R.F.C"
"20095","167.745072","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2764","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2764, FN=0, Flags=.p....F.C"
"20096","167.745306","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2764","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2764, FN=0, Flags=.p..R.F.C"
"20100","167.748578","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2765","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2765, FN=0, Flags=.p....F.C"
"20101","167.748635","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2765","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2765, FN=0, Flags=.p..R.F.C"
"20127","167.802606","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2766","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2766, FN=0, Flags=.p....F.C"
"20277","169.810990","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2767","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2767, FN=0, Flags=.p....F.C"
"20279","169.813828","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2767","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2767, FN=0, Flags=.p..R.F.C"
"20300","169.826511","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2768","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2768, FN=0, Flags=.p....F.C"
"20301","169.826919","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2768","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2768, FN=0, Flags=.p..R.F.C"
"20302","169.827244","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2768","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2768, FN=0, Flags=.p..R.F.C"
"20467","171.857663","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2771","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2771, FN=0, Flags=.p....F.C"
"20487","171.867156","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2772","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2772, FN=0, Flags=.p....F.C"
"20670","173.905563","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2773","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2773, FN=0, Flags=.p....F.C"
"20691","173.916119","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2774","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2774, FN=0, Flags=.p....F.C"
"20821","175.952670","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2775","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2775, FN=0, Flags=.p....F.C"
"20822","175.953061","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2775","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2775, FN=0, Flags=.p..R.F.C"
"20844","175.963599","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2776","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2776, FN=0, Flags=.p....F.C"
"20845","175.964066","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","174","2776","88","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2776, FN=0, Flags=.p..R.F.C"
"20983","178.000844","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2778","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2778, FN=0, Flags=.p....F.C"
"20984","178.001251","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2778","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2778, FN=0, Flags=.p..R.F.C"
"20985","178.001815","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2778","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2778, FN=0, Flags=.p..R.F.C"
"20986","178.002413","20:16:b9:9c:1d:b9","78:44:76:db:82:78","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","802.11","259","2778","173","112","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=2778, FN=0, Flags=.p..R.F.C"
