"No.","Time","Time Diff","Source address","Transmitter address","Receiver address","Destination address","Length","Sequence number","Data Length","Starting Sequence Number","Priority","Differentiated Services Codepoint","Info"
"2039336","378.972951","0.036716000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3318","","","802.11 Block Ack, Flags=........C"
"2039395","378.999061","0.026110000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3319","","","802.11 Block Ack, Flags=........C"
"2039675","379.113189","0.114128000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3320","","","802.11 Block Ack, Flags=........C"
"2039702","379.125766","0.012577000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3321","","","802.11 Block Ack, Flags=........C"
"2040029","379.281437","0.155671000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3323","","","802.11 Block Ack, Flags=........C"
"2050909","381.503567","2.222130000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3325","","","802.11 Block Ack, Flags=........C"
"2055411","382.575315","1.071748000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3326","","","802.11 Block Ack, Flags=........C"
"2059809","383.529752","0.954437000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3328","","","802.11 Block Ack, Flags=........C"
"2069978","385.701752","2.172000000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3329","","","802.11 Block Ack, Flags=........C"
"2069979","385.701847","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3330","","","802.11 Block Ack, Flags=........C"
"2081633","387.859629","2.157782000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3331","","","802.11 Block Ack, Flags=........C"
"2081635","387.860417","0.000788000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3332","","","802.11 Block Ack, Flags=........C"
"2086803","389.930108","2.069691000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3333","","","802.11 Block Ack, Flags=........C"
"2086879","389.942102","0.011994000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3334","","","802.11 Block Ack, Flags=........C"
"2086939","389.957365","0.015263000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3335","","","802.11 Block Ack, Flags=........C"
"2087170","390.025931","0.068566000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3336","","","802.11 Block Ack, Flags=........C"
"2087250","390.047120","0.021189000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3337","","","802.11 Block Ack, Flags=........C"
"2087273","390.057596","0.010476000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3338","","","802.11 Block Ack, Flags=........C"
"2087352","390.077650","0.020054000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3340","","","802.11 Block Ack, Flags=........C"
"2095380","392.681308","2.603658000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3342","","","802.11 Block Ack, Flags=........C"
"2097643","393.384283","0.702975000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3344","","","802.11 Block Ack, Flags=........C"
"2097767","393.409772","0.025489000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3345","","","802.11 Block Ack, Flags=........C"
"2097770","393.409975","0.000203000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3347","","","802.11 Block Ack, Flags=........C"
"2097773","393.411817","0.001842000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3348","","","802.11 Block Ack, Flags=........C"
"2098135","393.527802","0.115985000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3349","","","802.11 Block Ack, Flags=........C"
"2098155","393.539671","0.011869000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3350","","","802.11 Block Ack, Flags=........C"
"2098299","393.592813","0.053142000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3352","","","802.11 Block Ack, Flags=........C"
"2098580","393.687467","0.094654000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3353","","","802.11 Block Ack, Flags=........C"
"2098664","393.701224","0.013757000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3354","","","802.11 Block Ack, Flags=........C"
"2105116","395.202667","1.501443000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3357","","","802.11 Block Ack, Flags=........C"
"2112435","397.902776","2.700109000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3358","","","802.11 Block Ack, Flags=........C"
"2114819","398.401135","0.498359000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3359","","","802.11 Block Ack, Flags=........C"
"2114850","398.403088","0.001953000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3360","","","802.11 Block Ack, Flags=........C"
"2115003","398.465897","0.062809000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3362","","","802.11 Block Ack, Flags=........C"
"2115004","398.466001","0.000104000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3365","","","802.11 Block Ack, Flags=........C"
"2115043","398.471828","0.005827000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3366","","","802.11 Block Ack, Flags=........C"
"2115438","398.541421","0.069593000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3367","","","802.11 Block Ack, Flags=........C"
"2115532","398.572814","0.031393000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3368","","","802.11 Block Ack, Flags=........C"
"2115567","398.588260","0.015446000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3369","","","802.11 Block Ack, Flags=........C"
"2115751","398.644146","0.055886000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3370","","","802.11 Block Ack, Flags=........C"
"2116401","398.774445","0.130299000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3371","","","802.11 Block Ack, Flags=........C"
"2116402","398.774499","0.000054000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3372","","","802.11 Block Ack, Flags=........C"
"2116810","398.845138","0.070639000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3373","","","802.11 Block Ack, Flags=........C"
"2116811","398.845193","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3374","","","802.11 Block Ack, Flags=........C"
"2117080","398.883437","0.038244000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3375","","","802.11 Block Ack, Flags=........C"
"2117583","398.977859","0.094422000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3376","","","802.11 Block Ack, Flags=........C"
"2118162","399.078503","0.100644000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3377","","","802.11 Block Ack, Flags=........C"
"2118163","399.078598","0.000095000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3379","","","802.11 Block Ack, Flags=........C"
"2119286","399.291724","0.213126000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3380","","","802.11 Block Ack, Flags=........C"
"2119287","399.291823","0.000099000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3381","","","802.11 Block Ack, Flags=........C"
"2119435","399.320816","0.028993000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3382","","","802.11 Block Ack, Flags=........C"
"2120412","399.454593","0.133777000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3384","","","802.11 Block Ack, Flags=........C"
"2121741","399.660960","0.206367000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3385","","","802.11 Block Ack, Flags=........C"
"2121742","399.661159","0.000199000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3386","","","802.11 Block Ack, Flags=........C"
"2123872","399.981546","0.320387000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3387","","","802.11 Block Ack, Flags=........C"
"2123951","400.007497","0.025951000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3389","","","802.11 Block Ack, Flags=........C"
"2125695","400.276191","0.268694000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3391","","","802.11 Block Ack, Flags=........C"
"2127318","400.566241","0.290050000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3392","","","802.11 Block Ack, Flags=........C"
"2139146","402.578371","2.012130000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3394","","","802.11 Block Ack, Flags=........C"
"2140558","402.802138","0.223767000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3395","","","802.11 Block Ack, Flags=........C"
"2151873","404.658381","1.856243000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3396","","","802.11 Block Ack, Flags=........C"
"2152331","404.710700","0.052319000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3397","","","802.11 Block Ack, Flags=........C"
"2161973","406.239989","1.529289000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3399","","","802.11 Block Ack, Flags=........C"
"2165499","406.788639","0.548650000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3400","","","802.11 Block Ack, Flags=........C"
"2165846","406.817549","0.028910000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3401","","","802.11 Block Ack, Flags=........C"
"2167805","407.171306","0.353757000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3403","","","802.11 Block Ack, Flags=........C"
"2180352","409.123366","1.952060000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3407","","","802.11 Block Ack, Flags=........C"
"2193773","411.309556","2.186190000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3409","","","802.11 Block Ack, Flags=........C"
"2194229","411.386103","0.076547000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3411","","","802.11 Block Ack, Flags=........C"
"2194750","411.483796","0.097693000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3412","","","802.11 Block Ack, Flags=........C"
"2194751","411.483853","0.000057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3413","","","802.11 Block Ack, Flags=........C"
"2195007","411.519581","0.035728000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3414","","","802.11 Block Ack, Flags=........C"
"2195008","411.519637","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3415","","","802.11 Block Ack, Flags=........C"
"2205338","413.240610","1.720973000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3416","","","802.11 Block Ack, Flags=........C"
"2205339","413.240665","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3417","","","802.11 Block Ack, Flags=........C"
"2211702","414.270670","1.030005000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3418","","","802.11 Block Ack, Flags=........C"
"2211866","414.299727","0.029057000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3419","","","802.11 Block Ack, Flags=........C"
"2218195","415.492526","1.192799000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3421","","","802.11 Block Ack, Flags=........C"
"2225137","416.567985","1.075459000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3424","","","802.11 Block Ack, Flags=........C"
"2242594","419.290768","2.722783000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3425","","","802.11 Block Ack, Flags=........C"
"2246510","419.915724","0.624956000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3426","","","802.11 Block Ack, Flags=........C"
"2246511","419.915780","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3427","","","802.11 Block Ack, Flags=........C"
"2246731","419.941716","0.025936000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3428","","","802.11 Block Ack, Flags=........C"
"2247133","420.004204","0.062488000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3432","","","802.11 Block Ack, Flags=........C"
"2247450","420.063639","0.059435000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3433","","","802.11 Block Ack, Flags=........C"
"2247672","420.093773","0.030134000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3434","","","802.11 Block Ack, Flags=........C"
"2247826","420.115367","0.021594000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3436","","","802.11 Block Ack, Flags=........C"
"2248540","420.224183","0.108816000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3437","","","802.11 Block Ack, Flags=........C"
"2248890","420.273447","0.049264000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3438","","","802.11 Block Ack, Flags=........C"
"2248947","420.281125","0.007678000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3439","","","802.11 Block Ack, Flags=........C"
"2249561","420.370543","0.089418000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3440","","","802.11 Block Ack, Flags=........C"
"2249833","420.414783","0.044240000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3441","","","802.11 Block Ack, Flags=........C"
"2250263","420.482432","0.067649000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3442","","","802.11 Block Ack, Flags=........C"
"2250264","420.482539","0.000107000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3443","","","802.11 Block Ack, Flags=........C"
"2250662","420.540846","0.058307000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3444","","","802.11 Block Ack, Flags=........C"
"2250759","420.556155","0.015309000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3445","","","802.11 Block Ack, Flags=........C"
"2251105","420.611400","0.055245000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3446","","","802.11 Block Ack, Flags=........C"
"2252702","420.888631","0.277231000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3448","","","802.11 Block Ack, Flags=........C"
"2253807","421.038365","0.149734000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3449","","","802.11 Block Ack, Flags=........C"
"2253808","421.038421","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3450","","","802.11 Block Ack, Flags=........C"
"2254425","421.141066","0.102645000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3452","","","802.11 Block Ack, Flags=........C"
"2255127","421.251131","0.110065000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3453","","","802.11 Block Ack, Flags=........C"
"2255445","421.304017","0.052886000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3454","","","802.11 Block Ack, Flags=........C"
"2257217","421.600151","0.296134000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3456","","","802.11 Block Ack, Flags=........C"
"2258021","421.732362","0.132211000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3457","","","802.11 Block Ack, Flags=........C"
"2267994","423.612574","1.880212000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3458","","","802.11 Block Ack, Flags=........C"
"2268515","423.674722","0.062148000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3460","","","802.11 Block Ack, Flags=........C"
"2274883","425.049757","1.375035000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3461","","","802.11 Block Ack, Flags=........C"
"2279956","425.851534","0.801777000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3463","","","802.11 Block Ack, Flags=........C"
"2295472","428.296161","2.444627000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3466","","","802.11 Block Ack, Flags=........C"
"2296112","428.401419","0.105258000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3467","","","802.11 Block Ack, Flags=........C"
"2306503","430.455544","2.054125000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3468","","","802.11 Block Ack, Flags=........C"
"2306577","430.469935","0.014391000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3469","","","802.11 Block Ack, Flags=........C"
"2315982","432.488969","2.019034000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3470","","","802.11 Block Ack, Flags=........C"
"2315998","432.490485","0.001516000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3471","","","802.11 Block Ack, Flags=........C"
"2316101","432.506613","0.016128000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3472","","","802.11 Block Ack, Flags=........C"
"2316160","432.518496","0.011883000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3473","","","802.11 Block Ack, Flags=........C"
"2316173","432.525757","0.007261000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3474","","","802.11 Block Ack, Flags=........C"
"2316181","432.530782","0.005025000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3475","","","802.11 Block Ack, Flags=........C"
"2316202","432.543086","0.012304000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3476","","","802.11 Block Ack, Flags=........C"
"2316203","432.543142","0.000056000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3477","","","802.11 Block Ack, Flags=........C"
"2327136","434.481543","1.938401000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3478","","","802.11 Block Ack, Flags=........C"
"2327137","434.481598","0.000055000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3479","","","802.11 Block Ack, Flags=........C"
"2327655","434.565835","0.084237000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3480","","","802.11 Block Ack, Flags=........C"
"2327673","434.573185","0.007350000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3481","","","802.11 Block Ack, Flags=........C"
"2333944","435.515233","0.942048000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3485","","","802.11 Block Ack, Flags=........C"
"2347550","437.687793","2.172560000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3488","","","802.11 Block Ack, Flags=........C"
"2355745","439.015155","1.327362000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3489","","","802.11 Block Ack, Flags=........C"
"2357693","439.316222","0.301067000","","20:16:b9:9c:1d:b9","78:44:76:db:82:78","","57","","","3490","","","802.11 Block Ack, Flags=........C"
