frame.number,frame.time_relative,tcp.seq
1164,194.643279000,3116
1167,194.867763000,3201
1184,196.878217000,3201
1189,196.984923000,3286
1195,198.998005000,3286
1201,199.109883000,3371
1209,201.121782000,3371
1213,201.309828000,3456
1220,203.322344000,3456
1229,203.869171000,3541
1235,205.883844000,3541
1238,205.998359000,3626
1245,208.007800000,3626
1248,208.186966000,3711
1249,208.195366000,3711
1252,208.282699000,3796
1253,208.291004000,3796
1256,208.441992000,3881
1257,208.461633000,3881
1258,208.463012000,3950
1273,213.538443000,3951
1274,213.538443000,3951
1299,218.425443000,
1300,218.679932000,
1305,219.644365000,0
1309,220.271545000,1
1312,220.302333000,1
1313,220.328758000,1
1319,220.465402000,203
1320,220.465468000,203
1322,220.658278000,203
1323,220.683469000,203
1325,220.791682000,245
1333,220.911829000,336
1335,220.999815000,336
1336,221.071988000,336
1341,221.219496000,437
1342,221.364596000,437
1345,221.459945000,522
1346,221.471524000,522
1359,221.719783000,607
1371,222.000394000,607
1377,222.729754000,692
1378,222.729755000,692
1379,222.966313000,692
1380,222.966314000,2120
1384,223.035993000,2217
1385,223.170683000,2217
1389,223.570956000,2590
1390,223.581136000,2590
1395,223.674817000,2691
1396,223.794003000,2691
1399,223.860296000,2776
1400,223.867576000,2776
1403,223.954251000,2861
1409,225.969882000,2861
1418,226.888982000,2946
1430,228.900489000,2946
1433,229.051729000,3031
1439,229.325690000,3031
1444,231.064281000,3031
1450,231.950304000,3116
1452,232.043660000,3116
1456,233.958393000,3116
1460,234.717067000,3201
1461,234.717134000,3201
1467,236.728199000,3201
1470,236.830868000,3286
1474,238.843882000,3286
1477,238.946311000,3371
1484,240.957831000,3371
1487,241.029450000,3456
1491,243.042887000,3456
1494,243.204054000,3541
1496,245.218819000,3541
1499,245.418175000,3626
1502,245.784911000,3626
1504,247.427895000,3626
1507,247.495733000,3711
1508,247.503307000,3711
1511,247.928331000,3796
1512,247.935397000,3796
1515,248.022883000,3881
1516,248.041983000,3881
1517,248.043351000,3950
1529,253.136982000,3951
1532,253.140015000,3951
1541,258.029066000,
1542,258.287011000,
1554,259.491349000,0
1565,259.913162000,1
1566,259.969387000,1
1572,260.094966000,203
1573,260.094967000,203
1577,260.598379000,203
1580,261.456141000,203
1584,262.460113000,203
1585,262.488346000,203
1587,262.499957000,245
1591,262.649186000,336
1593,262.742074000,336
1594,262.808018000,336
1595,263.606408000,336
1598,263.648258000,437
1599,263.795249000,437
1602,264.199038000,522
1603,264.209457000,522
1606,264.296638000,607
1607,264.448661000,607
1611,265.475920000,692
1614,265.719964000,692
1615,265.719964000,2120
1619,265.812846000,2217
1620,265.947174000,2217
1623,266.157129000,2590
1624,266.168070000,2590
1627,266.295823000,2691
1628,266.397912000,2691
1633,267.038185000,2776
1634,267.046051000,2776
1638,267.280714000,2861
1642,269.293897000,2861
1646,269.460745000,2946
1654,271.475006000,2946
1659,272.497142000,3031
1662,274.508639000,3031
1665,274.553134000,3116
1672,276.564530000,3116
1675,276.755437000,3201
1682,278.764059000,3201
1685,278.908143000,3286
1689,280.918148000,3286
1698,281.134753000,3371
1726,283.146747000,3371
1733,283.277666000,3456
1739,285.292976000,3456
1743,286.061570000,3541
1745,288.073373000,3541
1748,290.090318000,3626
1749,290.091481000,3695
1755,290.611470000,3626
1756,290.611470000,3695
1757,290.611471000,3695
1758,290.611471000,3696
1794,300.033916000,
1797,301.118179000,0
1799,301.699223000,1
1800,301.750737000,1
1806,301.842723000,203
1807,301.842788000,203
1809,301.919952000,203
1810,301.947730000,203
1812,302.097428000,245
1815,302.251605000,336
1817,302.334706000,336
1818,302.402209000,336
1821,302.462939000,437
1822,302.602015000,437
1825,302.693081000,522
1826,302.704083000,522
1829,302.876010000,607
1830,303.107675000,607
1834,303.507701000,692
1836,303.647232000,692
1837,303.829662000,692
1838,303.829663000,2120
1842,304.019451000,2217
1843,304.162349000,2217
1846,304.741862000,2590
1847,304.757293000,2590
1849,304.795944000,2691
1852,304.910768000,2691
1853,305.025905000,2691
1856,305.159111000,2776
1857,305.170551000,2776
1863,305.401539000,2861
1864,307.420062000,2861
1868,307.603108000,2946
1870,309.611666000,2946
1873,309.979296000,3031
1881,311.988303000,3031
1884,312.168465000,3116
1886,314.178072000,3116
1889,314.334209000,3201
1891,316.344687000,3201
1894,316.491756000,3286
1896,318.499418000,3286
1899,318.708857000,3371
1903,320.721725000,3371
1906,321.020837000,3456
1909,321.632774000,3456
1912,323.033271000,3456
1916,323.221512000,3541
1919,325.234135000,3541
1923,325.469183000,3626
1928,327.477528000,3626
1931,327.595937000,3711
1932,327.604104000,3711
1935,327.707576000,3796
1936,327.714162000,3796
1940,328.126646000,3881
1941,328.145949000,3881
1942,328.147297000,3950
1979,333.315507000,3951
1982,333.323366000,3951
2008,338.118085000,
2010,338.376351000,
2013,339.637781000,0
2015,339.757369000,1
2017,339.823353000,1
2024,340.078175000,203
2025,340.078256000,203
2027,340.694664000,203
2028,340.724681000,203
2030,340.785482000,245
2036,341.316879000,336
2039,341.524388000,336
2043,341.597143000,336
2052,341.818670000,437
2086,341.981496000,437
2090,342.163557000,522
2091,342.175755000,522
2110,342.388036000,607
2131,342.508138000,607
2154,342.610200000,692
2165,343.095460000,692
2166,343.095461000,2120
2180,343.286667000,2217
2183,343.443772000,2217
2198,343.774485000,2590
2199,343.788387000,2590
2206,343.931235000,2691
2207,344.038356000,2691
2217,344.691523000,2776
2218,344.700262000,2776
2224,344.786715000,2861
2227,344.848803000,2861
2245,346.867679000,2861
2250,347.032931000,2946
2257,349.043031000,2946
2260,349.319042000,3031
2263,351.328490000,3031
2264,352.313558000,3031
2268,352.420457000,3116
2272,354.428077000,3116
2278,355.149796000,3201
2281,357.168318000,3201
2284,357.435841000,3286
2288,359.446129000,3286
2291,359.586230000,3371
2299,361.604191000,3371
2302,361.838570000,3456
2307,363.856729000,3456
2310,363.975964000,3541
2315,365.995263000,3541
2318,366.120095000,3626
2329,368.137099000,3626
2332,368.287458000,3711
2333,368.295813000,3711
2338,368.448237000,3796
2339,368.455111000,3796
2342,368.522925000,3881
2343,368.548924000,3881
2344,368.549969000,3950
2368,373.555284000,3951
2370,373.864643000,3951
2378,378.596360000,
2379,378.855944000,
2383,380.043213000,0
2385,380.136040000,1
2386,380.201413000,1
2390,380.307336000,203
2393,380.317610000,203
2395,380.357141000,203
2396,380.382953000,203
2398,380.580032000,245
2403,380.773511000,336
2405,381.234693000,336
2407,381.251058000,336
2408,381.301375000,336
2411,381.434298000,437
2415,381.578978000,437
2418,381.706301000,522
2419,381.716977000,522
2422,381.840277000,607
2423,381.970671000,607
2424,382.468775000,607
2425,383.001865000,607
2427,383.865923000,607
2428,383.981941000,692
2432,384.841802000,692
2437,384.946086000,692
2439,384.960377000,762
2453,394.040060000,
2457,395.379075000,0
2461,395.988730000,1
2462,396.047445000,1
2468,396.247959000,203
2469,396.248040000,203
2471,396.349774000,203
2472,396.376384000,203
2474,396.433619000,245
2477,396.528127000,336
2479,396.550831000,336
2480,396.627395000,336
2482,397.596773000,336
2485,398.565874000,336
2486,398.588046000,437
2491,398.789681000,507
2492,398.789682000,507
2555,408.499978000,
2558,408.763429000,
2570,409.897925000,0
2572,410.027729000,1
2573,410.079348000,1
2579,410.211722000,203
2580,410.211782000,203
2582,410.301457000,203
2583,410.327418000,203
2585,410.381871000,245
2588,410.468321000,336
2590,410.476372000,336
2591,410.545960000,336
2594,410.596345000,437
2595,410.738624000,437
2598,410.855740000,522
2599,410.867029000,522
2602,411.005197000,607
2605,411.154203000,607
2608,411.224435000,692
2609,411.512057000,692
2610,411.512809000,2120
2615,411.767193000,2217
2616,411.908134000,2217
2620,411.988194000,2590
2621,411.999837000,2590
2624,412.120855000,2691
2625,412.227304000,2691
2629,412.335529000,2776
2630,412.345172000,2776
2633,412.424052000,2861
2637,414.439288000,2861
2638,414.895361000,2861
2641,414.916254000,2946
2648,416.928373000,2946
2651,416.983137000,3031
2656,419.003364000,3031
2657,419.154638000,3031
2660,419.182905000,3116
2666,421.198380000,3116
2669,421.329304000,3201
2672,423.342873000,3201
2675,423.461475000,3286
2677,425.478318000,3286
2680,425.664000000,3371
2683,427.677847000,3371
2684,428.170926000,3371
2687,428.349642000,3456
2689,430.358022000,3456
2692,430.537466000,3541
2700,432.551837000,3541
2701,433.133926000,3541
2705,433.147798000,3626
2706,433.147798000,3626
2709,435.158591000,3626
2712,435.261440000,3711
2713,435.270469000,3711
2716,435.319521000,3796
2717,435.326743000,3796
2720,435.419743000,3881
2721,435.439461000,3881
2722,435.440880000,3950
2732,440.515657000,3951
2735,440.528357000,3951
2746,445.369486000,
2753,446.594587000,0
2756,446.777413000,1
2757,446.835859000,1
2764,446.964525000,203
2765,446.964608000,203
2767,446.976496000,203
2768,447.043238000,203
2770,447.176623000,245
2773,447.241654000,336
2775,447.315308000,336
2776,447.401222000,336
2779,447.462340000,437
2781,447.607459000,437
2784,447.715647000,522
2785,447.727848000,522
2789,447.902986000,607
2790,448.072088000,607
2793,448.162459000,692
2796,448.416301000,692
2797,448.416302000,2120
2801,448.656216000,2217
2802,448.793873000,2217
2805,449.148395000,2590
2806,449.159686000,2590
2808,449.271027000,2691
2811,449.329858000,2691
2814,449.438275000,2691
2817,449.501773000,2776
2818,449.509999000,2776
2821,449.603736000,2861
2824,451.614385000,2861
2827,451.692448000,2946
2831,453.708940000,2946
2835,453.879593000,3031
2838,455.898148000,3031
2842,456.251208000,3116
2844,456.370163000,3116
2850,458.265250000,3116
2853,458.409352000,3201
2855,460.427048000,3201
2858,460.611723000,3286
2887,462.627959000,3286
2890,462.965427000,3371
2891,464.977921000,3371
2894,465.133078000,3456
2900,467.150787000,3456
2904,467.317183000,3541
2908,469.327899000,3541
2912,469.497186000,3626
2917,471.507890000,3626
2920,472.028979000,3626
2923,472.094622000,3711
2924,472.104342000,3711
2927,472.790286000,3796
2930,472.804646000,3796
2931,472.811159000,3796
2938,473.705116000,3881
2939,473.705183000,3881
2940,473.723358000,3881
2941,473.724712000,3950
2953,478.307956000,3951
2956,478.321169000,3951
2975,483.713210000,
2980,483.980336000,
2983,484.237336000,
2984,484.498492000,
2995,485.660743000,0
2998,486.296437000,1
2999,486.351596000,1
3001,486.442279000,203
3007,486.521124000,203
3008,486.521201000,203
3010,486.524881000,203
3011,486.584470000,203
3013,486.679381000,245
3016,486.762630000,336
3018,486.824797000,336
3020,486.905257000,336
3023,487.526641000,437
3025,487.553992000,437
3026,487.664857000,437
3031,487.830626000,522
3032,487.840738000,522
3036,488.453241000,607
3038,488.556245000,607
3039,488.741460000,607
3044,489.409564000,692
3045,489.409666000,692
3049,489.717479000,692
3050,489.717480000,2120
3075,489.955627000,2217
3078,490.100794000,2217
3082,490.582766000,2590
3083,490.597577000,2590
3086,490.715644000,2691
3089,490.826108000,2691
3095,490.918710000,2776
3096,490.929699000,2776
3104,491.369794000,2861
3123,493.394300000,2861
3126,493.462709000,2946
3151,495.481218000,2946
3155,495.598637000,3031
3165,497.618623000,3031
3168,497.785214000,3116
3176,499.805338000,3116
3179,499.952379000,3201
3189,501.961312000,3201
3192,502.112918000,3286
3195,504.128248000,3286
3198,504.288043000,3371
3202,506.297268000,3371
3205,506.457736000,3456
3211,508.475275000,3456
3214,508.651515000,3541
3235,510.669301000,3541
3238,510.724097000,3626
3242,512.734729000,3626
3245,512.833280000,3711
3246,512.841470000,3711
3249,512.963310000,3796
3250,512.970026000,3796
3253,513.585847000,3796
3257,513.594746000,3881
3258,513.594809000,3881
3259,513.613508000,3881
3260,513.614852000,3950
3272,518.135858000,3951
3275,518.156905000,3951
3290,523.631766000,
3293,523.895414000,
3296,524.155592000,
3298,524.414958000,
3304,525.518589000,0
3309,526.237823000,1
3310,526.301045000,1
3312,526.373405000,203
3318,526.429611000,203
3319,526.429676000,203
3322,526.568938000,203
3323,526.593385000,203
3325,526.705412000,245
3326,528.033881000,245
3330,529.360940000,245
3333,529.428859000,336
3337,529.527342000,336
3339,529.603748000,336
3345,529.677853000,437
3346,529.819288000,437
3350,529.950755000,522
3351,529.962721000,522
3354,530.017790000,607
3355,530.149814000,607
3358,530.202224000,692
3359,530.721210000,692
3360,530.721213000,2120
3364,530.901171000,2217
3365,531.060304000,2217
3368,531.188703000,2590
3369,531.201388000,2590
3372,531.358225000,2691
3373,531.472572000,2691
3376,531.581879000,2776
3377,531.589169000,2776
3380,531.657205000,2861
3386,533.676984000,2861
3391,533.895143000,2946
3395,535.908849000,2946
3400,536.364924000,3031
3406,538.378282000,3031
3412,538.639720000,3116
3417,540.650834000,3116
3420,540.830340000,3201
3426,542.843187000,3201
3429,542.984252000,3286
3433,544.998115000,3286
3436,545.108307000,3371
3439,547.117987000,3371
3443,547.834247000,3456
3444,547.834324000,3456
3449,549.846093000,3456
3454,549.995464000,3541
3455,552.008422000,3541
3459,552.236621000,3626
3467,554.249737000,3626
3470,554.433196000,3711
3471,554.441676000,3711
3474,554.578142000,3796
3475,554.586207000,3796
3478,554.678712000,3881
3479,554.694155000,3881
3480,554.695534000,3950
3486,559.707409000,3951
3489,559.733185000,3951
3498,564.685525000,
3500,564.948586000,
3507,566.229444000,0
3509,566.327670000,1
3510,566.384842000,1
3514,566.513768000,203
3517,566.547744000,203
3519,566.743644000,203
3520,566.767895000,203
3522,566.867580000,245
3525,566.918167000,336
3527,566.943615000,336
3530,567.026881000,336
3533,567.123442000,437
3534,567.284578000,437
3537,567.367724000,522
3538,567.387289000,522
3541,567.486240000,607
3542,567.611720000,607
3545,567.717380000,692
3548,568.101487000,692
3549,568.101488000,2120
3553,568.306958000,2217
3554,568.449969000,2217
3557,568.484352000,2590
3558,568.495954000,2590
3561,568.610442000,2691
3564,568.721971000,2691
3567,568.771068000,2776
3568,568.779244000,2776
3571,568.849535000,2861
3573,570.859389000,2861
3576,571.043348000,2946
3578,573.058757000,2946
3581,573.150771000,3031
3586,575.168967000,3031
3589,575.370752000,3116
3594,577.383946000,3116
3597,577.476984000,3201
3601,579.495281000,3201
3604,579.601362000,3286
3608,581.617386000,3286
3609,582.067474000,3286
3612,582.104988000,3371
3615,582.156033000,3371
3648,584.119285000,3371
3655,584.284216000,3456
3658,586.298689000,3456
3661,586.433330000,3541
3668,588.448145000,3541
3671,588.625928000,3626
3678,590.638054000,3626
3682,590.782227000,3711
3683,590.789550000,3711
3686,590.879855000,3796
3687,590.886334000,3796
3691,591.044726000,3881
3692,591.065396000,3881
3693,591.066425000,3950
3709,596.262919000,3951
3710,596.262919000,3951
3720,600.992326000,
3721,601.249923000,
3726,602.437058000,0
3728,602.642309000,1
3730,602.708891000,1
3735,602.824356000,203
3736,602.824427000,203
3738,602.865417000,203
3739,602.896848000,203
3741,602.934298000,245
3744,603.018358000,336
3746,603.070464000,336
3747,603.144741000,336
3750,603.211393000,437
3751,603.351061000,437
3754,603.421789000,522
3755,603.434150000,522
3758,603.490066000,607
3759,603.608971000,607
3764,603.991063000,692
3765,603.991064000,692
3766,604.332627000,692
3767,604.332628000,2120
3771,604.519926000,2217
3772,604.677496000,2217
3775,604.699613000,2590
3776,604.717360000,2590
3779,604.728163000,2691
3781,604.852406000,2691
3784,604.867791000,2776
3785,604.879839000,2776
3788,604.889008000,2861
3792,606.909129000,2861
3795,607.047644000,2946
3799,609.059025000,2946
3800,609.703100000,2946
3805,609.740140000,3031
3806,609.740203000,3031
3807,609.740204000,3031
3811,611.758555000,3031
3814,611.864229000,3116
3823,613.878129000,3116
3826,613.997055000,3201
3832,616.007882000,3201
3835,616.156482000,3286
3841,618.174457000,3286
3844,618.360264000,3371
3848,620.377135000,3371
3852,620.851647000,3456
3853,620.851717000,3456
3857,622.860150000,3456
3861,623.038041000,3541
3864,625.053433000,3541
3868,625.228486000,3626
3876,627.238388000,3626
3879,627.281208000,3711
3880,627.289925000,3711
3883,627.371565000,3796
3884,627.378917000,3796
3887,627.510612000,3881
3888,627.530834000,3881
3889,627.532255000,3950
3906,632.509331000,3951
3908,632.521577000,3951
3920,637.532105000,
3921,637.787024000,
3922,638.048106000,
3924,638.305493000,
3930,639.595265000,0
3933,640.774335000,0
3935,641.218427000,0
3937,641.662497000,0
3941,642.106560000,0
3943,642.112758000,1
3944,642.167074000,1
3946,642.223220000,203
3972,642.701735000,203
3973,642.701808000,203
3974,642.701808000,203
3975,642.769555000,203
3977,642.923730000,245
4001,644.842039000,336
4002,644.911253000,336
4008,645.722192000,437
4009,645.860912000,437
4013,646.092342000,522
4014,646.102997000,522
4017,646.210498000,607
4020,646.448694000,607
4023,646.972233000,692
4024,647.345115000,692
4025,647.345116000,2120
4029,647.901976000,2217
4030,648.041479000,2217
4034,648.788678000,2590
4035,648.799422000,2590
4037,648.811846000,2691
4040,648.889343000,2691
4041,648.992799000,2691
4045,649.421402000,2776
4046,649.431923000,2776
4049,649.533701000,2861
4074,651.551016000,2861
4078,652.177637000,2946
4080,652.214216000,2946
4083,654.193898000,2946
4086,654.256511000,3031
4098,656.269938000,3031
4102,657.682124000,3031
4106,657.774028000,3116
4118,659.787696000,3116
4129,661.091108000,3201
4131,661.093890000,3201
4136,663.108393000,3201
4143,663.573554000,3286
4145,665.587762000,3286
4149,665.822045000,3371
4157,667.832621000,3371
4161,668.019781000,3456
4170,670.027868000,3456
4173,670.183719000,3541
4181,672.201695000,3541
4184,672.386725000,3626
4196,674.404337000,3626
4199,674.523371000,3711
4200,674.531729000,3711
4203,674.674104000,3796
4204,674.680692000,3796
4207,674.778121000,3881
4208,674.795048000,3881
4209,674.796043000,3950
4240,679.808239000,3951
4243,679.829760000,3951
4263,684.808472000,
4266,685.067394000,
4271,686.073943000,0
4274,686.368415000,1
4275,686.424358000,1
4279,686.557102000,203
4282,686.607333000,203
4284,686.861078000,203
4286,686.886450000,203
4289,687.182003000,245
4293,687.441718000,336
4296,687.522333000,336
4297,687.610036000,336
4300,687.695064000,437
4302,687.856705000,437
4307,688.614467000,437
4312,688.967047000,522
4313,688.978102000,522
4317,689.065441000,607
4318,689.340447000,607
4321,689.542398000,692
4322,689.941490000,692
4323,689.941491000,2120
4328,690.237916000,2217
4330,690.383167000,2217
4333,690.536909000,2590
4334,690.547880000,2590
4339,690.661820000,2691
4340,690.768255000,2691
4343,690.836039000,2776
4344,690.843589000,2776
4347,690.942751000,2861
4352,692.959170000,2861
4356,693.099566000,2946
4359,695.117954000,2946
4364,695.357711000,3031
4369,697.372350000,3031
4372,697.615166000,3116
4377,699.631673000,3116
4382,699.779662000,3201
4385,701.792726000,3201
4388,702.035638000,3286
4415,704.045009000,3286
4418,704.254005000,3371
4425,706.269654000,3371
4428,706.565379000,3456
4434,708.577653000,3456
4439,708.764800000,3541
4444,710.788857000,3541
4447,710.957185000,3626
4452,712.969223000,3626
4455,713.140835000,3711
4456,713.149078000,3711
4459,713.229502000,3796
4460,713.236445000,3796
4463,713.316692000,3881
4464,713.333704000,3881
4465,713.334891000,3950
4476,718.532377000,3951
4477,718.532378000,3951
4488,723.385186000,
4490,724.550596000,0
4492,724.732390000,1
4493,724.794778000,1
4497,724.874350000,203
4500,724.881667000,203
4502,724.975121000,203
4503,724.999334000,203
4505,725.037601000,245
4508,725.105515000,336
4510,725.142323000,336
4511,725.219220000,336
4514,725.291785000,437
4515,725.450957000,437
4518,725.534599000,522
4519,725.545705000,522
4522,725.658584000,607
4523,726.104153000,607
4527,726.226320000,692
4528,726.549549000,692
4529,726.549550000,2120
4532,726.738351000,2217
4533,726.970668000,2217
4536,727.032327000,2590
4537,727.045916000,2590
4540,727.199550000,2691
4541,727.346274000,2691
4545,727.408914000,2776
4547,727.421715000,2776
4550,727.510514000,2861
4552,729.526402000,2861
4555,729.728728000,2946
4556,731.744451000,2946
4559,731.880388000,3031
4567,733.898380000,3031
4570,734.088812000,3116
4572,736.110467000,3116
4574,736.364705000,3201
4575,738.380865000,3201
4576,739.004642000,3201
4580,739.580811000,3286
4581,739.580878000,3286
4585,741.599087000,3286
4588,741.879246000,3371
4590,743.891680000,3371
4593,744.111469000,3456
4595,746.127857000,3456
4599,746.364204000,3541
4604,748.377995000,3541
4607,748.595034000,3626
4612,750.607871000,3626
4615,750.712158000,3711
4616,750.722967000,3711
4619,750.802259000,3796
4620,750.811045000,3796
4623,750.900269000,3881
4624,750.916374000,3881
4625,750.917726000,3950
4637,756.014226000,3951
4640,756.026559000,3951
