"No.","Time","Source address","Transmitter address","Receiver address","Destination address","Protocol","Length","Sequence number","Data Length","Duration","Starting Sequence Number","Type/Subtype","Priority","Info"
"119198","29.711726","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4014","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4014, FN=0, Flags=.p.....TC"
"120431","29.979960","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","4015","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4015, FN=0, Flags=.p.....TC"
"123150","30.566386","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","291","4016","205","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4016, FN=0, Flags=.p.....TC"
"124839","30.916912","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","4017","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4017, FN=0, Flags=.p.....TC"
"124840","30.916969","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","4018","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4018, FN=0, Flags=.p.....TC"
"126196","31.204281","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","4019","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4019, FN=0, Flags=.p.....TC"
"126197","31.204347","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","259","4020","173","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4020, FN=0, Flags=.p.....TC"
"126852","31.339372","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4021","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4021, FN=0, Flags=.p.....TC"
"126854","31.339485","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","174","4022","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4022, FN=0, Flags=.p.....TC"
"147794","36.216753","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","243","4023","157","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4023, FN=0, Flags=.p.....TC"
"147796","36.216864","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","170","4024","88","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4024, FN=0, Flags=.p.....TC"
"147797","36.216920","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","162","4025","76","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4025, FN=0, Flags=.p.....TC"
"159705","39.169341","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","178","4027","92","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4027, FN=0, Flags=.p.....TC"
"161777","39.593893","90:9c:4a:c8:5e:86","90:9c:4a:c8:5e:86","78:44:76:db:82:78","20:16:b9:9c:1d:b9","802.11","186","4029","100","48","","QoS Data","Best Effort (Best Effort)","QoS Data, SN=4029, FN=0, Flags=.p.....TC"
